"행정구역(시군구)별(1)",행정구역(시군구)별(2),2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019
"행정구역(시군구)별(1)",행정구역(시군구)별(2),급여총계,급여총계,과세대상근로소득(총급여),과세대상근로소득(총급여),과세표준,과세표준,결정세액,결정세액,급여총계,급여총계,과세대상근로소득(총급여),과세대상근로소득(총급여),과세표준,과세표준,결정세액,결정세액,급여총계,급여총계,과세대상근로소득(총급여),과세대상근로소득(총급여),과세표준,과세표준,결정세액,결정세액,급여총계,급여총계,과세대상근로소득(총급여),과세대상근로소득(총급여),과세표준,과세표준,결정세액,결정세액
"행정구역(시군구)별(1)",행정구역(시군구)별(2),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원),인원 (명),금액 (백만원)
"충북",소계,541801,16992137,538867,16887404,474167,8657552,313457,646543,554127,18153871,550919,18055333,488999,9415694,337931,724902,576365,19767930,573187,19660048,514003,10456042,365747,842805,598668,21245307,594424,21135532,536870,11365572,392628,952049
"충북",괴산군,9376,255165,9078,253439,7830,125204,5009,8305,9566,271894,9207,270312,7978,137170,5367,10004,9802,291662,9619,289984,8411,148682,5812,10711,10145,302544,9797,300533,8611,155004,6111,11217
"충북",단양군,7637,219082,7597,218053,6628,107295,4155,6715,7881,235306,7828,234292,6853,117519,4575,7676,7938,241878,7769,240755,6945,121623,4773,7950,8151,253589,7978,252337,7147,128583,5044,8593
"충북",보은군,8082,216295,8035,215050,6765,103703,4147,6696,7889,229385,7814,228322,6926,113575,4527,7668,8371,243539,8295,242335,7098,122169,4893,8505,8766,256171,8696,255107,7311,130337,5141,9299
"충북",영동군,12372,343485,12237,341412,10372,165363,6389,10454,12267,353206,12227,351381,10287,173509,6726,11093,12299,367873,12256,365702,10422,183106,7080,12139,12352,382836,12012,380372,10575,193667,7376,13330
"충북",옥천군,14000,370936,13955,368573,12054,174396,7164,10037,14176,394699,14127,392499,12294,190028,7795,11534,14352,421590,14233,419200,12600,207704,8388,13178,14796,447095,14475,444398,12936,223162,8808,14826
"충북",음성군,39281,1049535,39134,1040936,34849,505843,23596,27503,39804,1122035,39636,1114660,35502,557077,25292,32120,40809,1207414,40661,1199318,36950,612761,26926,36986,41551,1277337,41319,1269831,37859,657648,28227,39987
"충북",제천시,39636,1156405,39494,1149992,34284,568938,21425,38097,39824,1228746,39680,1222751,34812,619507,22842,44150,41359,1313201,41195,1306880,36466,667738,24882,47933,42278,1398072,41888,1390749,37736,720345,26854,52936
"충북",증평군,13432,394905,13287,391572,11807,189461,7815,10886,13522,415890,13382,412840,12003,204050,8329,12388,13746,445152,13688,441795,12400,223537,8905,14160,14332,470351,14199,466422,12851,236443,9496,14994
"충북",진천군,30791,858738,30305,851718,27122,417582,18211,23746,33260,991590,32771,984845,29529,495272,20789,29884,36095,1141878,35622,1134503,32581,583505,23552,37153,38125,1248511,37664,1240756,34606,643779,25680,41939
"충북",청주시,301955,10214780,300732,10157190,265507,5366605,179215,442347,308558,10836096,307178,10781117,273635,5774188,191733,487108,321706,11848642,320462,11787788,288092,6451006,207462,575268,335500,12794089,334199,12733063,301943,7045387,223325,658554
"충북",충주시,65239,1912810,65013,1899470,56949,933160,36331,61757,67380,2075025,67069,2062315,59180,1033800,39956,71278,69888,2245101,69387,2231789,62038,1134211,43074,78823,72672,2414711,72197,2401962,65295,1231217,46566,86372
"충남",소계,693654,23088284,688838,22958927,605660,12105149,406904,972177,708845,24891625,703858,24770191,623432,13378001,435072,1164219,732837,26478590,727653,26349648,651757,14294827,467504,1215429,755799,27671440,749241,27544099,675280,14908592,495518,1251852
"충남",계룡시,14644,614952,14613,607160,13027,327798,9298,27783,14671,642704,14633,635486,13172,348577,9638,31013,14739,666697,14699,659482,13341,367650,10038,34039,15329,693988,15256,688507,13901,385090,10666,36416
"충남",공주시,30353,876200,30119,871224,25919,434392,16401,29451,30857,945336,30609,940478,26622,483688,17660,39381,31715,988342,31552,983598,27770,502989,19068,35264,32319,1032997,32016,1027820,28430,529492,19976,37865
"충남",금산군,12232,335994,12141,334166,10525,162209,6484,10134,12279,348679,12201,346848,10634,170771,6776,11032,12679,371358,12583,369426,11125,185234,7377,12346,12988,393318,12888,391433,11415,198777,7803,13340
"충남",논산시,32241,870551,32109,863528,27482,411759,16706,24280,32557,917603,32411,910928,27816,444556,17687,27713,33360,990029,33183,982400,29063,489361,19511,30912,34018,1034538,33589,1027604,29743,515798,20524,33504
"충남",당진시,56891,1990227,56494,1981507,50431,1051867,35773,79013,57959,2048715,57499,2040209,51600,1076090,36854,79904,59565,2258880,59167,2250470,53816,1231500,40863,94723,61268,2306354,60564,2297658,55290,1239927,42002,95129
"충남",보령시,28583,852415,28341,845343,24361,429803,15471,31298,28942,890902,28746,884814,24819,454557,16349,33754,29342,949815,28994,943577,25616,493799,17683,37749,31056,1011389,30506,1004894,26849,526766,19108,40693
"충남",부여군,15843,422577,15706,420189,13072,204556,7949,12807,15891,440734,15784,438540,13222,217574,8394,14239,16195,457363,15728,454555,13354,228779,8866,15198,16198,475413,15828,472561,13567,238700,9246,15863
"충남",서산시,54155,2079224,53766,2067436,47839,1155260,33806,112556,56097,2223965,55679,2213212,49906,1249186,36025,126259,58470,2392346,58036,2381450,52532,1355497,39187,136219,60931,2499509,60369,2489720,54850,1406515,41948,137092
"충남",서천군,12428,362458,12376,360310,10768,179412,7005,11199,12221,369742,12173,367969,10709,185214,7076,11999,12063,385553,12019,383766,10673,198203,7389,13693,12387,402271,12178,400167,10865,208754,7613,15056
"충남",아산시,119789,4321241,119216,4301224,106065,2346476,73890,203710,120935,4649850,120337,4631458,107431,2606241,77975,253375,125439,4878239,125028,4859195,112636,2710211,82869,248927,128723,5012543,128146,4992938,116188,2761708,87050,244309
"충남",예산군,21388,576670,20859,572256,18143,280497,11542,17194,22024,618693,21283,614552,18683,307621,12505,19324,22559,667882,22012,663922,19522,337924,13509,21936,23117,703036,22576,699529,20187,358834,14319,23254
"충남",천안시,244323,8288006,242892,8246262,214740,4379878,145040,361890,253009,9207333,251660,9167589,224605,5031862,158604,459105,263292,9761768,261851,9716972,235828,5316600,168775,470485,272761,10302347,271579,10256880,245925,5607528,180742,490863
"충남",청양군,7176,202238,7151,201495,6174,99270,3927,6576,7427,214388,7399,213647,6316,106928,4180,7175,7803,229246,7768,228531,6512,116262,4531,8187,7610,235160,7455,234210,6590,120355,4756,8310
"충남",태안군,14470,425301,14133,421853,12074,214840,7543,15993,14497,454345,14358,451136,12302,235551,8235,18439,14921,482294,14657,479172,12818,251808,8864,19551,15511,509431,15050,506578,13356,267615,9542,21460
"충남",홍성군,29138,870231,28922,864975,25040,427133,16069,28294,29479,918636,29086,913325,25595,459585,17114,31509,30695,998778,30376,993130,27151,509012,18974,36199,31583,1059146,31241,1053601,28124,542735,20223,38698
"세종",소계,103638,4066823,103400,4029144,92555,2141398,66007,173312,119289,4941608,119008,4900196,107414,2657456,79105,228970,133042,5710701,132736,5664460,120567,3106202,90264,279047,143648,6352334,143285,6303869,130568,3485864,100430,325721
"광주",소계,480131,15335688,477330,15232105,415049,7877789,255246,664122,486820,16194312,484241,16095322,425513,8420775,272504,728666,503692,17311829,501046,17209276,445569,9089996,296026,801321,522020,18431140,519376,18328158,464736,9745092,318565,873191
"광주",광산구,142716,4548955,141841,4516283,124115,2288480,76648,175042,145338,4783200,144628,4753683,127659,2430859,82086,188027,151005,5116642,150238,5085640,134271,2624150,89149,205038,157345,5474694,156381,5443628,140577,2832003,96282,226133
"광주",남구,67147,2229297,66780,2213651,58352,1173956,35797,110579,67375,2340539,66987,2325824,59112,1247498,37858,121034,70293,2541730,69915,2526294,62411,1371397,41806,137002,72046,2673078,71686,2657386,64318,1447296,44328,145904
"광주",동구,28546,883860,28357,877398,24019,463777,15115,43543,28388,949175,28217,943494,24542,508839,15947,50469,31305,1105388,31123,1099237,27419,600369,18675,60651,34291,1247189,34098,1240239,30286,677066,21230,67896
"광주",북구,140116,4229486,139349,4201119,120671,2119192,72522,163965,143316,4507653,142583,4479215,124836,2286022,78265,180373,146324,4739791,145591,4711130,128835,2423518,84033,192265,150778,5024059,150145,4995362,133862,2590134,90448,209575
"광주",서구,101606,3444090,101003,3423654,87892,1832384,55164,170994,102403,3613745,101826,3593106,89364,1947557,58348,188763,104765,3808279,104179,3786975,92633,2070562,62363,206365,107560,4012119,107066,3991543,95693,2198593,66277,223684
"전북",소계,532182,16156015,528074,16053285,459591,8073931,279416,574748,534823,16970546,530481,16874242,465918,8638812,296318,641002,549001,18034234,544661,17935499,484112,9297546,320283,709897,566545,19057443,561822,18958583,501916,9883421,342547,762380
"전북",고창군,11604,323424,11542,321487,10016,155120,5840,9785,11706,341531,11655,339670,10155,167974,6216,11244,11858,360399,11794,358463,10440,180251,6776,12274,12082,380465,12010,378354,10768,192163,7169,13258
"전북",군산시,83629,2690361,82913,2673341,73074,1371492,46887,99683,82620,2769001,81816,2752624,72454,1438231,48115,110487,84818,2879155,84166,2862566,74898,1499858,50817,116335,86597,2967283,86011,2951252,76870,1539398,53497,116736
"전북",김제시,21611,540959,21239,537055,17764,252108,10444,13779,21602,572392,21126,568761,17962,274032,11150,15925,21969,612900,21595,609174,18781,300060,12283,18160,22560,641577,22254,637659,19262,316693,12843,19228
"전북",남원시,19602,527336,19273,523631,16389,249239,9286,15015,19794,553638,19397,550279,16748,267327,10001,16917,20255,589628,19832,586503,17416,289057,10994,18501,21446,639372,20875,635900,18505,316595,12144,20943
"전북",무주군,5696,149872,5660,149071,4579,70047,2628,4086,5621,157997,5580,157253,4646,76082,2842,4751,5919,170376,5775,169597,4902,83527,3175,5379,6091,181302,6026,180322,5278,88777,3454,5588
"전북",부안군,12194,317514,11907,315150,10199,148057,5830,8434,12145,331069,11849,328758,10267,157665,6085,9486,12362,347160,12094,344926,10488,168389,6732,10157,12395,360769,12116,358681,10625,176973,7034,10793
"전북",순창군,6711,182211,6454,181144,5599,85986,3269,4992,6791,194811,6610,193816,5775,93995,3496,5624,6719,202051,6499,201028,5761,99455,3720,6247,6748,211619,6576,210561,5831,106354,3878,7173
"전북",완주군,27559,847436,27346,842638,23949,422727,14592,28593,27309,870082,27025,865880,23863,441897,15302,30775,27341,894597,27099,890325,24278,458219,16006,31960,28222,943379,27880,939242,25026,488714,16992,35231
"전북",익산시,90373,2587249,89479,2565818,77442,1254216,46263,81712,89928,2691925,88968,2672555,77823,1333128,49124,90670,90502,2812644,89528,2792499,79387,1411615,51819,98297,91489,2926014,90300,2906233,80911,1483622,54397,105728
"전북",임실군,6549,187954,6514,186848,5696,90147,3387,5264,6549,196526,6506,195493,5732,96605,3620,5989,6563,203868,6529,202810,5822,101546,3861,6403,6740,208994,6697,207834,5894,104186,3968,6615
"전북",장수군,4923,136254,4878,135480,4263,64760,2422,3795,4910,145043,4887,144480,4324,70808,2608,4473,5112,155426,5064,154763,4533,77403,2905,5059,5277,158414,5215,157814,4540,78746,2971,5122
"전북",전주시,207708,6749441,207150,6712023,181699,3479286,111758,274388,211757,7182213,211100,7146256,186759,3759141,119810,307273,220409,7766352,219817,7729611,196715,4117991,131346,349756,230833,8334167,230229,8297451,206663,4440697,142968,381014
"전북",정읍시,28242,754933,27986,749245,24003,353562,13944,20579,28258,792796,28180,787565,24394,377817,14868,22065,29187,857921,28956,852295,25491,419855,16524,25569,29918,914549,29696,908709,26415,454980,17681,28642
"전북",진안군,5781,161071,5733,160353,4919,77183,2866,4643,5833,171522,5782,170852,5016,84108,3081,5323,5987,181757,5913,180939,5200,90319,3325,5801,6147,189541,5937,188571,5328,95522,3551,6310
"전남",소계,501376,16096778,497522,15962527,432525,8231775,266747,661465,506719,16787250,502844,16659879,439565,8687082,281136,717324,521706,18037921,517953,17911367,458032,9528775,307495,817246,543939,19190602,538188,19068531,480447,10177355,332827,872991
"전남",강진군,7826,223177,7798,221633,6667,107881,3878,6677,7808,232384,7781,231075,6701,114819,4097,7527,7893,241832,7863,240736,6829,120842,4388,8162,8103,254427,8071,253228,7092,127872,4700,8655
"전남",고흥군,11511,310466,11445,307881,9767,145300,5478,8864,11690,324897,11626,322388,9933,155472,5980,9728,12032,348562,11864,346112,10333,170283,6540,11245,12329,363292,12077,360788,10593,179229,6915,11770
"전남",곡성군,6881,209627,6799,208632,5869,104451,3591,7401,6815,219181,6775,218154,5945,111587,3807,8437,6804,223693,6714,222546,5945,115247,3991,9019,6933,227809,6817,226656,6067,117444,4210,8875
"전남",광양시,48684,1826949,48444,1812436,42840,982806,28227,87734,49570,1918051,49297,1904455,43794,1043637,30081,95826,51007,2092384,50803,2078994,45525,1174540,32811,114231,53016,2200508,52773,2188822,47685,1233963,35280,120211
"전남",구례군,6344,175013,6129,173896,5301,84306,3012,5425,6448,179726,6281,178661,5296,87563,3191,5762,6365,187339,6168,186255,5408,92811,3398,6245,6416,191378,6166,190333,5456,95315,3602,6292
"전남",나주시,32194,985544,31801,974279,27438,487473,17244,34286,34837,1092298,34182,1083213,29719,546758,19313,38914,36792,1194323,36240,1184685,31854,605114,21593,43367,38318,1284259,37654,1274656,33419,656497,23260,48347
"전남",담양군,12205,355215,12024,351769,10316,176040,6370,12493,12168,370327,12089,367184,10446,187368,6843,13642,12424,393894,12380,390618,10903,202238,7400,15203,13252,419001,12796,415455,11382,216972,7942,16897
"전남",목포시,67586,1940025,67446,1923748,58137,931875,33297,62006,66981,1944221,66808,1927677,57709,930477,33495,61731,67835,2050392,67587,2033854,59097,1000156,36422,67925,69030,2171770,68778,2155579,61100,1075729,39705,76260
"전남",무안군,21896,719928,21752,714430,18940,358750,11925,25037,22043,736182,21910,731181,19279,365634,12253,25312,22880,791392,22803,786077,20174,401790,13507,29375,25722,928691,25561,922868,22883,478249,16001,36423
"전남",보성군,8509,232911,8393,231507,7072,111345,4144,6886,8363,240988,8240,239628,7153,117520,4348,7618,8295,248494,8179,247200,7208,123537,4578,8511,8562,258333,8352,256888,7292,129679,4791,8969
"전남",순천시,83134,2840272,82555,2818795,72417,1478661,45086,125097,85436,3035101,84846,3014359,74945,1606448,48573,141662,89200,3313513,88484,3293010,79164,1791614,54079,162501,93636,3560435,93041,3539796,83757,1925704,58909,175307
"전남",신안군,7469,220842,7325,218854,6419,106412,3923,6284,7353,225273,7228,223611,6289,110866,4073,7047,7505,236305,7355,234567,6464,118469,4340,7839,7408,241732,7376,240212,6485,122268,4461,8252
"전남",여수시,81817,3074018,81514,3045526,71969,1707219,46734,178116,82338,3207348,82074,3180100,72854,1807095,49163,193647,84992,3439754,84718,3413510,75834,1973249,53013,220939,89624,3618948,89243,3596133,80158,2062945,57157,224384
"전남",영광군,12671,401645,12531,399029,10825,207987,6636,16856,12807,423868,12612,421222,11068,222337,7108,18397,13229,454928,13102,452355,11678,240844,7869,19912,13895,479495,13523,476738,12086,255431,8464,21381
"전남",영암군,17522,490289,17337,487574,14967,242535,9462,15050,16539,452004,16259,449565,13979,217127,8807,12084,17323,489315,17270,486512,14673,241639,9608,14467,18152,533203,18044,530040,15721,267905,10681,16616
"전남",완도군,9258,254758,9212,251277,7853,119780,4510,7232,9404,270842,9365,266837,8011,130721,4887,8404,9694,289848,9649,286051,8391,142627,5391,9436,10012,311826,9969,308429,8848,155934,5884,10550
"전남",장성군,12403,362492,12332,359582,10567,177176,6662,11554,12566,385941,12436,383175,10843,192647,7165,13331,13231,422447,13128,419362,11615,214236,8129,14951,13286,435066,13015,431838,11725,223238,8324,16081
"전남",장흥군,8301,236853,8273,235196,7147,113910,4252,6887,8362,244257,8331,242652,7211,119002,4352,7622,8516,262166,8476,260505,7521,130215,4807,8598,8525,272704,8498,271175,7554,136978,5037,9209
"전남",진도군,5498,158319,5482,157453,4687,76117,2842,4719,5477,163706,5456,162878,4715,79675,2947,5043,5660,174338,5633,173612,4934,86273,3231,5619,5920,184498,5904,183824,5214,91517,3461,5848
"전남",함평군,7327,209011,7293,207485,6286,101598,3760,7092,7447,218743,7409,217345,6409,108008,4021,7694,7500,229750,7465,228317,6615,115162,4289,8214,7691,238361,7585,236798,6729,121126,4408,8897
"전남",해남군,14388,383000,13957,379892,11966,179894,6932,11234,14303,393238,14168,390333,11931,188149,7152,12294,14528,422327,14319,419767,12230,207800,7936,14276,15337,451975,14648,449556,12882,224185,8690,15244
"전남",화순군,17952,486422,17680,481653,15075,230260,8782,14538,17964,508674,17671,504185,15335,244172,9480,15602,18001,530925,17753,526721,15637,260089,10175,17211,18772,562893,18297,558721,16319,279178,10945,18523
"대구",소계,777881,24095277,775023,23935285,673126,12210778,416017,1008269,789442,25555685,786061,25401537,689636,13160007,442784,1129960,803828,27137320,800424,26975604,710760,14164687,473954,1253830,819145,28450839,815306,28289589,728783,14946951,500036,1340895
"대구",남구,41849,1046161,41685,1039092,35081,491741,20030,32999,41656,1091249,41472,1084656,35442,521949,21169,35857,42346,1160349,42150,1152972,36569,564336,22941,39404,43371,1224202,43151,1216357,37679,600281,24214,41898
"대구",달서구,193070,6040477,192280,6001111,168152,3055081,105411,239981,194034,6322009,193125,6285065,170635,3248468,110748,265223,197451,6672552,196498,6633259,175416,3470380,117857,291816,199681,6910886,198681,6872376,178267,3609037,122973,306914
"대구",달성군,85326,2512182,85091,2494706,74914,1196030,46539,69725,90005,2774925,89770,2758544,79491,1343636,51704,83163,94088,3040483,93769,3022495,84104,1495292,56354,94765,96979,3221430,96448,3203203,87126,1596673,60015,104535
"대구",동구,106449,3040216,106058,3016922,91505,1458516,55042,96063,110188,3297807,109749,3274329,95625,1613455,59869,112439,111706,3494510,111306,3470367,98200,1734801,64062,124931,113389,3668489,112930,3644834,100488,1843412,67931,136333
"대구",북구,139339,3984844,138870,3958959,120129,1910438,71374,126711,142367,4239629,141625,4214645,123645,2067964,76404,143719,146202,4534710,145505,4508142,128735,2243329,83180,159801,150514,4818444,149739,4791480,133501,2403460,89406,173508
"대구",서구,57329,1301973,57093,1289895,48750,568615,28127,25072,55408,1319297,55127,1309036,47543,591864,28826,27456,53612,1345671,53372,1335233,46708,617956,29607,29878,52784,1371093,52542,1361282,46333,637640,30067,31406
"대구",수성구,132269,5498130,131775,5468021,115550,3189676,77782,389955,132091,5752044,131582,5720793,116769,3379656,80943,428531,134353,6071552,133832,6040306,119818,3607286,85818,474549,137431,6366481,136911,6334978,123259,3794309,90474,503693
"대구",중구,22250,671294,22171,666580,19045,340683,11712,27761,23693,758724,23611,754470,20486,393016,13121,33571,24070,817494,23992,812830,21210,431306,14135,38687,24996,869814,24904,865078,22130,462138,14956,42608
"경북",소계,792858,25485279,786306,25301821,685985,13121286,445300,1019867,800382,26649223,791986,26478824,695939,13915423,468407,1119690,817595,28305329,810313,28130729,719865,15005086,500504,1238743,829463,29217923,818975,29049958,733945,15474611,522581,1274689
"경북",경산시,84368,2343456,83563,2322858,72101,1116140,43797,69784,86189,2489071,85279,2470250,73974,1205962,46987,77927,88689,2658291,87834,2638056,77040,1304715,50378,86302,90529,2806769,89370,2787448,79090,1393444,53665,94385
"경북",경주시,83308,2714460,82526,2696248,71984,1435525,48124,117672,83533,2816372,82680,2798246,72836,1499207,50011,124302,84575,2935496,83918,2917820,74465,1575225,52496,131114,85577,3042110,84563,3025166,76003,1637388,55008,137905
"경북",고령군,9347,240270,9313,238102,8117,113988,5027,6455,9306,254083,9270,252308,8163,124755,5396,7749,9357,263234,9327,261531,8263,130999,5629,8151,9085,266341,9058,264650,8115,134305,5631,8417
"경북",구미시,153040,5298589,152453,5266537,134574,2800472,89972,229760,154895,5605706,154304,5576613,137269,3023623,95392,262488,157258,5920545,156762,5889558,141098,3231124,100182,285588,157096,5975838,156252,5944318,141866,3229758,102586,277346
"경북",군위군,5383,153885,5242,152669,4505,77415,2890,5561,5379,161773,5208,160456,4611,83148,3065,6134,5400,168922,5247,167661,4658,88538,3251,6845,5605,177992,5411,176792,4835,93222,3383,6911
"경북",김천시,41839,1360616,41581,1349287,36433,695888,23699,51943,41786,1401345,41555,1391329,36706,722867,24519,54768,43021,1493437,42791,1485271,38042,786593,26368,61285,43594,1538390,43189,1530851,38731,810046,27291,63406
"경북",문경시,17265,500559,17083,497438,14807,245665,9070,16681,17486,513569,17276,510285,14846,254268,9410,17937,18209,552710,17962,549371,15794,277313,10471,19931,19031,579522,18737,576047,16412,292258,11128,21341
"경북",봉화군,6155,172890,5978,171415,5139,84172,3170,5638,6357,187261,6207,186044,5401,92883,3539,6255,6583,201006,6424,199676,5706,100652,3933,6804,6507,205071,6424,203660,5722,103737,4037,7138
"경북",상주시,21596,618290,21406,614361,18306,301503,11033,19598,22525,658714,22081,655132,19067,326683,12117,21992,23294,708943,22954,705262,20167,356652,13278,24761,23749,735757,23071,732167,20564,371920,14105,25574
"경북",성주군,10828,274600,10593,272297,8863,133263,5627,8023,11126,287905,10920,285864,8931,142636,5854,9147,11115,302126,10782,299782,9118,152269,6213,10086,11254,313327,10534,310838,9175,160317,6347,10918
"경북",안동시,43506,1355633,43254,1349513,37889,683900,23858,50603,43343,1391644,42945,1385777,37870,712168,24913,53936,44634,1484798,44315,1478146,39401,768921,27074,59818,46148,1558516,45661,1551593,40852,808174,29070,62472
"경북",영덕군,7499,192620,7399,190267,6039,91441,3564,5570,7556,203775,7385,201622,6165,98584,3765,6391,7615,213126,7393,211437,6276,105414,4040,7130,7549,217828,7235,216066,6324,108202,4209,7449
"경북",영양군,3017,89397,2993,88885,2525,44124,1618,2888,3127,95485,3103,94967,2613,47884,1767,3207,3203,100579,3089,100054,2734,50847,1878,3478,3376,107190,3170,106666,2814,54662,2038,3775
"경북",영주시,26652,819345,26346,814081,22735,413108,14120,28898,26798,850439,26067,845066,22962,434380,14941,31606,27168,898266,26751,893240,23617,466528,16229,35382,27741,945607,27288,940145,24342,497060,17177,39203
"경북",영천시,27854,760063,27656,753728,24014,367625,15228,21806,28169,804704,27938,799246,24320,398534,16154,25662,29700,883426,29480,877563,25862,445083,17719,29843,30066,928587,29817,923191,26451,471611,18496,31924
"경북",예천군,9924,311215,9687,309096,8507,155388,5434,10602,12041,402981,11625,400433,10307,204743,7001,14598,13185,469283,12956,466568,11566,241401,8150,18472,14275,509590,13832,507222,12420,263419,9033,20226
"경북",울릉군,2861,100077,2858,99024,2607,51584,1740,3537,2907,104730,2902,103750,2618,54917,1829,3983,2951,110390,2947,109426,2722,58432,1928,4230,2892,109980,2885,109093,2670,58851,1964,4470
"경북",울진군,12913,443066,12792,439388,11089,239510,7596,20878,12787,456063,12625,452427,11125,248167,7733,22060,13027,482109,12832,478224,11485,266206,8267,23666,13335,505865,12996,501887,11720,281270,8811,25691
"경북",의성군,10407,261041,9870,258783,8254,124660,5023,7345,10404,272097,9587,270066,8337,132523,5267,8207,10690,294943,10072,292988,8775,145991,5860,9304,10966,307554,10328,305736,8968,153585,6193,9792
"경북",청도군,9754,262942,9520,260520,8194,128365,5013,8947,9833,275220,9503,272781,8196,138118,5191,10949,9822,294672,9650,292460,8493,151447,5556,12458,10044,307358,9842,305176,8695,159480,5841,13454
"경북",청송군,5085,136190,4913,135399,3936,65982,2489,4172,5073,141134,4920,140266,4022,68926,2582,4394,5288,153279,5076,152418,4250,76560,2899,5113,5570,160378,5381,159600,4396,80313,3040,5358
"경북",칠곡군,43151,1324995,43000,1315632,37766,663762,25116,44235,42323,1333320,41948,1325006,36939,679120,25317,46986,42056,1363895,41594,1354209,37112,702864,25565,49918,41089,1336101,40550,1326958,36433,679851,25501,46362
"경북",포항시,157106,5751080,156280,5706294,137601,3087804,92092,279270,157439,5941833,156658,5900888,138661,3221325,95657,299014,160755,6351852,160157,6310008,143221,3521311,103140,339063,164385,6582253,163381,6544690,147347,3631741,108027,351174
"부산",소계,1144244,35975255,1141432,35533772,987541,18482125,619318,1617886,1137677,37397970,1134370,36979164,991133,19525685,641066,1791240,1148577,39118658,1145863,38705941,1011610,20642513,670218,1929041,1174336,40995231,1169382,40580086,1037342,21774073,706790,2063929
"부산",강서구,45651,1579117,45451,1564660,40637,824163,27888,67633,47354,1683042,47131,1668125,41826,885815,29403,73978,50206,1856306,50050,1840077,45064,984955,31371,83152,54772,2083924,54497,2067269,49278,1113461,35645,95834
"부산",금정구,78078,2594538,77794,2569123,67615,1384515,43405,134484,78579,2720852,78260,2696390,68597,1471400,45443,148742,78573,2805497,78318,2781769,69214,1532021,46836,157895,77707,2828261,77220,2804427,68728,1548230,47610,158805
"부산",기장군,50804,1601990,50708,1579169,43715,793541,26783,60660,51865,1701808,51741,1680051,45093,856237,28850,66652,52871,1792038,52773,1771055,46467,914186,30621,72972,57961,2005187,57811,1983037,51046,1029225,34585,82442
"부산",남구,86014,2812800,85790,2777021,74097,1472478,46474,139221,88591,3131224,88321,3095999,77371,1689824,50409,174441,88937,3256217,88770,3221938,78622,1768510,52862,183402,88621,3331402,88265,3297656,78581,1821750,53959,194073
"부산",동구,26053,656434,25968,644984,21791,304241,12733,18321,26122,686110,26019,674956,21968,324109,13255,21089,27142,750815,27067,738545,23176,360551,14472,23697,29570,846909,29426,834470,25120,412888,16292,28153
"부산",동래구,88318,2948188,88100,2916479,76653,1542188,49149,137650,87743,3064044,87507,3034423,77037,1627215,50704,152045,90782,3297752,90576,3268342,80507,1770953,54536,169203,93747,3505108,93363,3474530,83515,1891697,57978,183699
"부산",부산진구,121234,3553360,121015,3515072,104352,1760026,64062,133579,118350,3624256,118056,3588609,102969,1823072,65247,145428,119209,3781685,118984,3746539,104669,1927184,67728,158484,123188,3980138,122525,3943876,108545,2036704,72355,167211
"부산",북구,104063,3154359,103810,3124688,90608,1566885,56591,114651,101508,3209206,101251,3181093,89416,1618965,57642,124286,100624,3294529,100325,3267127,89373,1685374,59260,132936,101825,3393528,101427,3366160,90603,1745370,61968,138570
"부산",사상구,82280,2154402,82134,2132631,70877,1002650,43180,55015,80000,2173515,79761,2152144,69557,1025588,43733,58461,78780,2231488,78616,2210183,69423,1067388,44609,61301,78534,2278984,78191,2257492,69108,1101684,45921,64505
"부산",사하구,118432,3377297,118187,3331647,102262,1630199,62955,108661,116566,3431638,116252,3390020,101549,1674726,64208,114001,116039,3490183,115756,3449347,101518,1715688,65212,116598,115200,3541757,114760,3502198,100930,1757344,67032,120943
"부산",서구,32686,933653,32604,914451,27849,461320,17018,36724,33298,1003905,33202,985357,28540,506907,18112,41971,33159,1043016,33054,1024814,28910,531970,19013,44013,33847,1097302,33705,1079637,29498,564628,19949,47401
"부산",수영구,58200,1831790,58072,1807777,50159,950424,31300,87670,57496,1881045,57337,1859076,49978,990223,31993,95138,58834,1996145,58737,1974870,51715,1062049,33977,103938,61121,2137472,60927,2115007,54222,1146694,36281,113461
"부산",연제구,67486,2211671,67329,2188056,58392,1147633,37068,100338,67477,2296728,67305,2274555,59087,1205643,38441,108673,70464,2487806,70310,2466016,62493,1320778,41876,121232,72631,2638105,72371,2615947,64709,1407720,44550,131132
"부산",영도구,37859,1013811,37762,979878,31818,474412,18755,31439,36409,1015442,36290,983940,30891,483926,18738,33657,35686,1032005,35560,1001681,30842,496880,19272,34245,35413,1044153,35235,1015583,30741,506602,19842,34699
"부산",중구,13391,307516,13311,298552,10946,136871,6154,7748,13053,313108,12967,304587,10836,142038,6332,8388,12942,320784,12859,312276,10852,147449,6478,8804,13493,342779,13401,333935,11383,159568,7113,9387
