,역번호,역사명,노선번호,노선명,환승역구분,환승노선번호,환승노선명,역위도,역경도,운영기관명,역사도로명주소,제공기관코드,제공기관명
691,210,금련산역,S2602,부산도시철도 2호선,일반역,,,35.149771,129.110961,부산교통공사,부산광역시 수영구 수영로 지하 482,5380000,경상남도 양산시
692,211,남천역,S2602,부산도시철도 2호선,일반역,,,35.142139,129.107978,부산교통공사,부산광역시 수영구 수영로 지하 410,5380000,경상남도 양산시
693,212,경성대부경대역,S2602,부산도시철도 2호선,일반역,,,35.137585,129.100548,부산교통공사,부산광역시 남구 수영로 지하 324,5380000,경상남도 양산시
694,213,대연역,S2602,부산도시철도 2호선,일반역,,,35.135153,129.092161,부산교통공사,부산광역시 남구 수영로 지하 242,5380000,경상남도 양산시
695,214,못골역,S2602,부산도시철도 2호선,일반역,,,35.134731,129.084415,부산교통공사,부산광역시 남구 수영로 지하 170,5380000,경상남도 양산시
696,215,지게골역,S2602,부산도시철도 2호선,일반역,,,35.135574,129.074365,부산교통공사,부산광역시 남구 수영로 지하 70,5380000,경상남도 양산시
697,216,문현역,S2602,부산도시철도 2호선,일반역,,,35.139151,129.067399,부산교통공사,부산광역시 남구 전포대로 지하 17,5380000,경상남도 양산시
698,217,국제금융센터부산은행역,S2602,부산도시철도 2호선,일반역,,,35.145817,129.066755,부산교통공사,부산광역시 남구 전포대로 지하 97,5380000,경상남도 양산시
699,218,전포역,S2602,부산도시철도 2호선,일반역,,,35.153102,129.065374,부산교통공사,부산광역시 부산진구 전포대로 지하 181,5380000,경상남도 양산시
700,219,서면역(2호선),S2602,부산도시철도 2호선,환승역,S2602+S2601,부산도시철도 2호선+부산도시철도 1호선,35.15774,129.059084,부산교통공사,부산광역시 부산진구 중앙대로 지하 730,5380000,경상남도 양산시
701,220,부암역,S2602,부산도시철도 2호선,일반역,,,35.157444,129.050185,부산교통공사,부산광역시 부산진구 가야대로 지하 719,5380000,경상남도 양산시
702,221,가야역,S2602,부산도시철도 2호선,일반역,,,35.155883,129.042817,부산교통공사,부산광역시 부산진구 가야대로 지하 650,5380000,경상남도 양산시
703,222,동의대역,S2602,부산도시철도 2호선,일반역,,,35.153986,129.03275,부산교통공사,부산광역시 부산진구 가야대로 지하 554,5380000,경상남도 양산시
704,223,개금역,S2602,부산도시철도 2호선,일반역,,,35.153284,129.020533,부산교통공사,부산광역시 부산진구 가야대로 지하 442,5380000,경상남도 양산시
705,224,냉정역,S2602,부산도시철도 2호선,일반역,,,35.151254,129.012255,부산교통공사,부산광역시 사상구 가야대로 지하 362-1,5380000,경상남도 양산시
706,225,주례역,S2602,부산도시철도 2호선,일반역,,,35.150508,129.003077,부산교통공사,부산광역시 사상구 가야대로 지하 292,5380000,경상남도 양산시
707,226,감전역,S2602,부산도시철도 2호선,일반역,,,35.155528,128.991146,부산교통공사,부산광역시 사상구 사상로 지하 93-1,5380000,경상남도 양산시
708,227,사상역,S2602,부산도시철도 2호선,환승역,S2602+L4801,부산도시철도 2호선+김해경전철,35.162361,128.984621,부산교통공사,부산광역시 사상구 사상로 지하 203,5380000,경상남도 양산시
709,228,덕포역,S2602,부산도시철도 2호선,일반역,,,35.173754,128.983955,부산교통공사,부산광역시 사상구 사상로 지하 320-1,5380000,경상남도 양산시
710,229,모덕역,S2602,부산도시철도 2호선,일반역,,,35.180366,128.985621,부산교통공사,부산광역시 사상구 사상로 지하 409,5380000,경상남도 양산시
711,230,모라역,S2602,부산도시철도 2호선,일반역,,,35.189663,128.988655,부산교통공사,부산광역시 사상구 사상로 지하 498,5380000,경상남도 양산시
712,231,구남역,S2602,부산도시철도 2호선,일반역,,,35.196804,128.994928,부산교통공사,부산광역시 북구 백양대로 지하 1026,5380000,경상남도 양산시
713,232,구명역,S2602,부산도시철도 2호선,일반역,,,35.20252,128.999322,부산교통공사,부산광역시 북구 백양대로 지하 1094,5380000,경상남도 양산시
714,233,덕천역(2호선),S2602,부산도시철도 2호선,환승역,S2602+S2603,부산도시철도 2호선+부산도시철도 3호선,35.210219,129.005673,부산교통공사,부산광역시 북구 금곡대로 지하 14,5380000,경상남도 양산시
715,234,수정역,S2602,부산도시철도 2호선,일반역,,,35.223356,129.009198,부산교통공사,부산광역시 북구 금곡대로 지하 160,5380000,경상남도 양산시
716,235,화명역,S2602,부산도시철도 2호선,일반역,,,35.236278,129.013918,부산교통공사,부산광역시 북구 금곡대로 지하 311,5380000,경상남도 양산시
717,236,율리역,S2602,부산도시철도 2호선,일반역,,,35.246714,129.012918,부산교통공사,부산광역시 북구 금곡대로 지하 440,5380000,경상남도 양산시
718,237,동원역,S2602,부산도시철도 2호선,일반역,,,35.258656,129.012392,부산교통공사,부산광역시 북구 금곡대로 575,5380000,경상남도 양산시
719,238,금곡역,S2602,부산도시철도 2호선,일반역,,,35.267248,129.0169054,부산교통공사,부산광역시 북구 금곡대로 685,5380000,경상남도 양산시
720,239,호포역,S4802,부산도시철도 2호선,일반역,,,35.280406,129.017097,부산교통공사,경상남도 양산시 동면 양산대로 62,5380000,경상남도 양산시
721,240,증산역,S4802,부산도시철도 2호선,일반역,,,35.308302,129.010246,부산교통공사,경상남도 양산시 물금읍 메기로 168,5380000,경상남도 양산시
722,241,부산대양산캠퍼스역,S4802,부산도시철도 2호선,일반역,,,35.316955,129.0139408,부산교통공사,경상남도 양산시 물금읍 메기로 270,5380000,경상남도 양산시
723,242,남양산역,S4802,부산도시철도 2호선,일반역,,,35.325359,129.019457,부산교통공사,경상남도 양산시 동면 메기로 380,5380000,경상남도 양산시
724,243,양산역,S4802,부산도시철도 2호선,일반역,,,35.33872773,129.026391,부산교통공사,경상남도 양산시 강변로 441,5380000,경상남도 양산시
725,Y110,기흥역,T4101,에버라인,환승역,K237,기흥역,37.275657,127.115944,용인경량전철㈜,경기도 용인시 기흥구 중부대로 468,4050000,경기도 용인시
726,Y111,강남대역,T4101,에버라인,일반역,,,37.270171,127.126023,용인경량전철㈜,경기도 용인시 기흥구 중부대로 578,4050000,경기도 용인시
727,Y112,지석역,T4101,에버라인,일반역,,,37.269691,127.1366815,용인경량전철㈜,경기도 용인시 기흥구 어정로 28,4050000,경기도 용인시
728,Y113,어정역,T4101,에버라인,일반역,,,37.275311,127.143774,용인경량전철㈜,경기도 용인시 기흥구 어정로 128,4050000,경기도 용인시
729,Y114,동백역,T4101,에버라인,일반역,,,37.269111,127.152716,용인경량전철㈜,경기도 용인시 기흥구 동백죽전대로 314,4050000,경기도 용인시
730,Y115,초당역,T4101,에버라인,일반역,,,37.260823,127.159465,용인경량전철㈜,경기도 용인시 기흥구 동백죽전대로 204,4050000,경기도 용인시
731,Y116,삼가역,T4101,에버라인,일반역,,,37.242103,127.168141,용인경량전철㈜,경기도 용인시 처인구 중부대로 1098,4050000,경기도 용인시
732,Y117,시청-용인대역,T4101,에버라인,일반역,,,37.239426,127.178856,용인경량전철㈜,경기도 용인시 처인구 중부대로 1199-1,4050000,경기도 용인시
733,Y118,명지대역,T4101,에버라인,일반역,,,37.2380254,127.1911514,용인경량전철㈜,경기도 용인시 처인구 금학로 241,4050000,경기도 용인시
734,Y119,김량장역,T4101,에버라인,일반역,,,37.237293,127.198671,용인경량전철㈜,경기도 용인시 처인구 금학로 315,4050000,경기도 용인시
735,Y120,운동장-송담대역,T4101,에버라인,일반역,,,37.237891,127.209046,용인경량전철㈜,경기도 용인시 처인구 금학로 409,4050000,경기도 용인시
736,Y121,고진역,T4101,에버라인,일반역,,,37.244643,127.214168,용인경량전철㈜,경기도 용인시 처인구 경안천로 141,4050000,경기도 용인시
737,Y122,보평역,T4101,에버라인,일반역,,,37.2589472,127.218533,용인경량전철㈜,경기도 용인시 처인구 경안천로 313,4050000,경기도 용인시
738,Y123,둔전역,T4101,에버라인,일반역,,,37.267201,127.213619,용인경량전철㈜,경기도 용인시 처인구 포곡읍 포곡로 70,4050000,경기도 용인시
739,Y124,전대-에버랜드역,T4101,에버라인,일반역,,,37.285405,127.219491,용인경량전철㈜,경기도 용인시 처인구 포곡읍 에버랜드로 143,4050000,경기도 용인시
740,0155,동대문,S1101,서울 도시철도 1호선,환승역,S1104,서울 도시철도 4호선,37.57129132,127.0101189,서울교통공사,서울특별시 종로구 종로 지하 302 (창신동),B553766,서울교통공사
741,0156,신설동,S1101,서울 도시철도 1호선,환승역,S1102,서울 도시철도 2호선+우이신설,37.57528723,127.0249104,서울교통공사,서울특별시 동대문구 왕산로 지하 1 (신설동),B553766,서울교통공사
742,0157,제기동,S1101,서울 도시철도 1호선,일반역,,,37.57812027,127.0344966,서울교통공사,서울특별시 동대문구 왕산로 지하 93 (제기동),B553766,서울교통공사
743,0158,청량리,S1101,서울 도시철도 1호선,환승역,I4105+I4107+I4109,분당선+경의중앙선+경춘선,37.5801441,127.0457768,서울교통공사,서울특별시 동대문구 왕산로 지하 205(전농동),B553766,서울교통공사
744,0159,동묘앞,S1101,서울 도시철도 1호선,환승역,S1106,서울 도시철도 6호선,37.57253741,127.0155932,서울교통공사,서울특별시 종로구 종로 359 (숭인동),B553766,서울교통공사
745,0200,까치산,S1102,서울 도시철도 2호선,일반역,,,37.53168373,126.8467432,서울교통공사,서울특별시 강서구 강서로 지하54(화곡동),B553766,서울교통공사
746,0201,시청,S1102,서울 도시철도 2호선,환승역,S1101,서울 도시철도 1호선,37.56461852,126.9760864,서울교통공사,서울특별시 중구 세종대로 지하 101 (정동),B553766,서울교통공사
747,0202,을지로입구,S1102,서울 도시철도 2호선,일반역,,,37.56597747,126.9825045,서울교통공사,서울특별시 중구 을지로 지하 42 (을지로1가),B553766,서울교통공사
748,0203,을지로3가,S1102,서울 도시철도 2호선,환승역,S1103,서울 도시철도 3호선,37.56634826,126.991482,서울교통공사,서울특별시 중구 을지로 지하 106 (을지로3가),B553766,서울교통공사
749,0204,을지로4가,S1102,서울 도시철도 2호선,환승역,S1105,서울 도시철도 5호선,37.56682797,126.9979016,서울교통공사,서울특별시 중구 을지로 지하 178 (을지로4가),B553766,서울교통공사
750,0217,잠실새내,S1102,서울 도시철도 2호선,일반역,,,37.51141143,127.0860068,서울교통공사,서울특별시 송파구 올림픽로 지하 140 (잠실동),B553766,서울교통공사
751,0218,종합운동장,S1102,서울 도시철도 2호선,환승역,S1109,서울 도시철도 9호선,37.51106095,127.073542,서울교통공사,서울특별시 송파구 올림픽로 지하 23 (잠실동),B553766,서울교통공사
752,0219,삼성,S1102,서울 도시철도 2호선,일반역,,,37.5086936,127.063165,서울교통공사,서울특별시 강남구 테헤란로 지하 538 (삼성동),B553766,서울교통공사
753,0220,선릉,S1102,서울 도시철도 2호선,환승역,I4105,분당선,37.50437895,127.0486966,서울교통공사,서울특별시 강남구 테헤란로 지하 340 (삼성동),B553766,서울교통공사
754,0221,역삼,S1102,서울 도시철도 2호선,일반역,,,37.50054496,127.0363944,서울교통공사,서울특별시 강남구 테헤란로 지하 156 (역삼동),B553766,서울교통공사
755,0222,강남,S1102,서울 도시철도 2호선,환승역,I1102,신분당선,37.49720244,127.0280537,서울교통공사,서울특별시 강남구 강남대로 지하 396 (역삼동),B553766,서울교통공사
756,0223,교대,S1102,서울 도시철도 2호선,환승역,S1103,서울 도시철도 3호선,37.49320061,127.0142237,서울교통공사,서울특별시 서초구 서초대로 지하 294 (서초동),B553766,서울교통공사
757,0224,서초,S1102,서울 도시철도 2호선,일반역,,,37.49178284,127.0075972,서울교통공사,서울특별시 서초구 서초대로 지하 233 (서초동),B553766,서울교통공사
758,0225,방배,S1102,서울 도시철도 2호선,일반역,,,37.48130245,126.997636,서울교통공사,서울특별시 서초구 방배로 지하 80 (방배동),B553766,서울교통공사
759,0226,사당,S1102,서울 도시철도 2호선,환승역,S1104,서울 도시철도 4호선,37.4767992,126.9816245,서울교통공사,서울특별시 동작구 남부순환로 지하 2089 (사당동),B553766,서울교통공사
