,사업장명,업태구분명,영업장주변구분명,주소,시도코드,시군구코드,법정동코드
17637,청바지,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17638,려,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17639,버닝썬,고고(디스코)클럽,미분류,서울특별시 강남구,11,11230,1168000000
17640,티오피,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17641,상한가,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17642,M노래밤,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17643,프린스,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17644,메리어츠,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17645,마루(maru),룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17646,블루세이,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17647,루트,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17648,구스(goose),룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17649,파티24시,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17650,라스트1,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17651,다소다,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17652,제너딘,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17653,39,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17654,JC,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17655,필드,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17656,원,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17657,요트클럽55(YACHT CLUB 55),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17658,씨엔엔CNN4,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17659,에이와이,기타,기타,서울특별시 강남구,11,11230,1168000000
17660,워너비,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17661,쿨타임,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17662,건전지 3 (three),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17663,에이치투오,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17664,플렉스(FLEX),고고(디스코)클럽,미분류,서울특별시 강남구,11,11230,1168000000
17665,괜찬아,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17666,M노래바,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17667,상한가,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17668,장난감바,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17669,노라조 노래바Q,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17670,에이원,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17671,준코뮤직타운 신사점,카바레,미분류,서울특별시 강남구,11,11230,1168000000
17672,오마주,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17673,오스카,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17674,유니크,비어(바)살롱,미분류,서울특별시 강남구,11,11230,1168000000
17675,티(T),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17676,짱가,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17677,개구쟁이,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17678,화이트,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17679,판타지,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17680,로얄프린스,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17681,신공항,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17682,팡팡,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17683,도키,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17684,건전지2,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17685,퓨처스2,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17686,귀게스,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17687,텐텐,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17688,하이킥,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17689,강남콩,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17690,나들이,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17691,멕시멈,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17692,캐스팅,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17693,킹스맨,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17694,33번가,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17695,모나코,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17696,피터팬,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17697,오렌지,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17698,좋은날,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17699,우리집,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17700,여시이점팔,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17701,더하기,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17702,애플(AppIe),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17703,건전지1,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17704,방탄,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17705,잼,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17706,오페라하우스노래바큐,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17707,라이징,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17708,신세계,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17709,아우라,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17710,추카추카,카바레,미분류,서울특별시 강남구,11,11230,1168000000
17711,아이,카바레,미분류,서울특별시 강남구,11,11230,1168000000
17712,쉘터,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17713,곤파치야 이자카야,카바레,미분류,서울특별시 강남구,11,11230,1168000000
17714,씨엔엔CNN5,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17715,무인,고고(디스코)클럽,미분류,서울특별시 강남구,11,11230,1168000000
17716,다빈치,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17717,뉴트로,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17718,준코뮤직타운 역삼점,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17719,비룰루노래밤,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17720,도원,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17721,여성시대(G&S),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17722,캐슬(Castle),룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17723,아뜰리에,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17724,플렉스,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17725,하이드 아웃,카바레,미분류,서울특별시 강남구,11,11230,1168000000
17726,건전지 4 (four),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17727,아이리스,기타,미분류,서울특별시 강남구,11,11230,1168000000
17728,라퓨타(LAPUTA),고고(디스코)클럽,미분류,서울특별시 강남구,11,11230,1168000000
17729,휘가로,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17730,오키,관광호텔나이트(디스코),미분류,서울특별시 강남구,11,11230,1168000000
17731,팔로워,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17732,플러스82(PLUS82),룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17733,인터 노래팡,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17734,피넛츠,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17735,씨엔엔CNN,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17736,티엠아이,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17737,세인트(SAINT),기타,미분류,서울특별시 강남구,11,11230,1168000000
17738,봄,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17739,어게인(again),룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17740,히어(HERE),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17741,SUN (썬),룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17742,피어스 클럽,스텐드바,미분류,서울특별시 강남구,11,11230,1168000000
17743,오클라호마,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17744,홈구장,비어(바)살롱,미분류,서울특별시 강남구,11,11230,1168000000
17745,에비앙,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17746,더에이치투오,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17747,탑,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17748,베짱이,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17749,여시이점팔 원,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17750,디데이,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17751,타임즈,카바레,미분류,서울특별시 강남구,11,11230,1168000000
17752,머니볼,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17753,에덴(EDEN),카바레,미분류,서울특별시 강남구,11,11230,1168000000
17754,사라있네,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17755,씨엔엔CNN2,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17756,문노래바큐,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17757,텐션,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17758,피플,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17759,포에버,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17760,유튜브,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17761,스크린,비어(바)살롱,미분류,서울특별시 강남구,11,11230,1168000000
17762,에이든,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17763,씨엔엔CNN3,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17764,할리우드,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17765,라디오,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17766,골드문,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17767,베이직,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17768,슈퍼스타,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17769,메이저,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17770,라스트,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17771,거기,룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17772,오프닝,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17773,디바인,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17774,미션,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17775,어게인,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17776,임펙트,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17777,불사조,카바레,미분류,서울특별시 강남구,11,11230,1168000000
17778,샤이닝,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17779,사또,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17780,시크릿,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17781,프라이빗 청담,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17782,베를린,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17783,링코노래타운 강남역삼점,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17784,퍼펙트,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17785,엠,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17786,멜로디,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17787,루이스,룸살롱,기타,서울특별시 강남구,11,11230,1168000000
17788,33번가,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17789,포텐(Potent),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17790,모스트(most),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17791,브랜드,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17792,이프(If),룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17793,시그널,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17794,메이커(MK),룸살롱,유흥업소밀집지역,서울특별시 강남구,11,11230,1168000000
17795,장난감,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17796,렛잇고,룸살롱,미분류,서울특별시 강남구,11,11230,1168000000
17797,명동노래주점,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17798,청춘포차,기타,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17799,천지회관,카바레,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17800,키스,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17801,발리,비어(바)살롱,미분류,서울특별시 강동구,11,11250,1174000000
17802,하트,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17803,찬스,고고(디스코)클럽,미분류,서울특별시 강동구,11,11250,1174000000
17804,파랑새(노래),룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17805,유유,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17806,왕초,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17807,아노래짱,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17808,국빈,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17809,로마,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17810,사또,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17811,신세계,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17812,전국주점,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17813,자유인 Free Man,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17814,비바,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17815,K2 노래터,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17816,코리아,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17817,님과함께,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17818,꿀단지,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17819,앤비시노래장주점,룸살롱,학교정화(상대),서울특별시 강동구,11,11250,1174000000
17820,항아리,룸살롱,기타,서울특별시 강동구,11,11250,1174000000
17821,세븐봉노래주점,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17822,대경,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17823,보스,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17824,써니,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17825,연주노래장,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17826,앵두노래주점,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17827,명월,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17828,모델노래타운,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17829,어우동,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17830,벌떼,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17831,노래자랑,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17832,미인노래주점,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17833,비바,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17834,이꼬이꼬,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17835,애플,비어(바)살롱,미분류,서울특별시 강동구,11,11250,1174000000
17836,돌풍,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17837,황제,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17838,엠비씨노래주점,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17839,리꼴라노래광장주점,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17840,신부마을,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17841,퍼즐,카바레,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17842,요지경세상,카바레,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17843,포텐노래타운,기타,미분류,서울특별시 강동구,11,11250,1174000000
17844,박하사탕,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17845,허니노래주점,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17846,준코뮤직타운,간이주점,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17847,굿타임,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17848,씨티,스텐드바,미분류,서울특별시 강동구,11,11250,1174000000
17849,아쭈포차,간이주점,미분류,서울특별시 강동구,11,11250,1174000000
17850,이미지,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17851,부킹노래짱,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17852,에이스,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17853,뉴첼로,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17854,마을,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17855,돌체노래주점,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17856,비행기,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17857,피아노,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17858,드라마,룸살롱,학교정화(상대),서울특별시 강동구,11,11250,1174000000
17859,TEN프로 노래주점,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17860,야화7080,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17861,블랙홀,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17862,물놀이,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17863,오샤레 노래빠,기타,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17864,물노래장,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17865,금방석,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17866,별 노래밤,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17867,월드컵노래주점,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17868,그랜드piano,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17869,눈사람,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17870,룰루,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17871,태평양,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17872,보고또보고,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17873,바나나,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17874,수,룸살롱,학교정화(상대),서울특별시 강동구,11,11250,1174000000
17875,준코뮤직타운 천호로데오점,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17876,미주,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17877,야화,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17878,놀이터,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17879,노라조,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17880,대왕노래궁,노래클럽,미분류,서울특별시 강동구,11,11250,1174000000
17881,제니아노래광장,비어(바)살롱,미분류,서울특별시 강동구,11,11250,1174000000
17882,첼로,룸살롱,학교정화(상대),서울특별시 강동구,11,11250,1174000000
17883,신바람,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17884,쥬얼리노래타운,기타,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17885,뉴스타대경,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17886,궁전,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17887,홀릭,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17888,허니 투 노래주점,카바레,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17889,파티,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17890,끼,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17891,대월,노래클럽,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17892,에스(S)노래주점,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17893,하루,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17894,에쿠스,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17895,첼로Ⅱ,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17896,제이제이,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17897,친구,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17898,현 노래,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17899,수담,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17900,엔츠 노래타운,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17901,파라다이스,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17902,월드컵,스텐드바,기타,서울특별시 강동구,11,11250,1174000000
17903,뉴히딩크,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17904,모모라이브,기타,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17905,황제비지니스,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17906,은성,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17907,신뻐꾸기,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17908,이프 비지니스,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17909,카라,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17910,카카오톡,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17911,샤넬,룸살롱,유흥업소밀집지역,서울특별시 강동구,11,11250,1174000000
17912,체르니,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17913,비너스,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17914,무지개,룸살롱,미분류,서울특별시 강동구,11,11250,1174000000
17915,스머프,간이주점,미분류,서울특별시 강북구,11,11090,1130500000
17916,구피,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17917,나인 노래주점,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17918,게코2 노래타운,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17919,노블레스,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17920,놀이터,카바레,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17921,카지노,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17922,노라조,기타,기타,서울특별시 강북구,11,11090,1130500000
17923,크크,룸살롱,학교정화(상대),서울특별시 강북구,11,11090,1130500000
17924,세븐,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17925,수평선스탠드바주점,스텐드바,미분류,서울특별시 강북구,11,11090,1130500000
17926,호박2 노래주점,카바레,미분류,서울특별시 강북구,11,11090,1130500000
17927,터널,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17928,블루문,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17929,폭스(FOX) 노래주점,룸살롱,기타,서울특별시 강북구,11,11090,1130500000
17930,와봐 노래장,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17931,수퍼모델,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17932,까꿍,룸살롱,기타,서울특별시 강북구,11,11090,1130500000
17933,청춘7080,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17934,카니발,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17935,상상노래주점,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17936,폭스(FOX),룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17937,일급수,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17938,유람선,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17939,락희,스텐드바,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17940,티아라,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17941,비바체,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17942,슈퍼스타 케이,기타,기타,서울특별시 강북구,11,11090,1130500000
17943,궁전 노래주점,룸살롱,기타,서울특별시 강북구,11,11090,1130500000
17944,신세계,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17945,주주노래주점,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17946,핑크빛 노래주점,룸살롱,기타,서울특별시 강북구,11,11090,1130500000
17947,바나나 룸,기타,학교정화(상대),서울특별시 강북구,11,11090,1130500000
17948,에쿠스,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17949,제시카 노래주점,카바레,미분류,서울특별시 강북구,11,11090,1130500000
17950,보물섬스텐드바,스텐드바,미분류,서울특별시 강북구,11,11090,1130500000
17951,한국관관광나이트클럽,고고(디스코)클럽,미분류,서울특별시 강북구,11,11090,1130500000
17952,술마시는보물섬노래장,룸살롱,기타,서울특별시 강북구,11,11090,1130500000
17953,대박,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17954,춘자,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17955,준코뮤직타운 수유점,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17956,엔조이,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17957,빵빵,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17958,황진이,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17959,마블,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17960,황궁,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17961,이화,카바레,미분류,서울특별시 강북구,11,11090,1130500000
17962,빠리,룸살롱,기타,서울특별시 강북구,11,11090,1130500000
17963,게코노래타운,간이주점,기타,서울특별시 강북구,11,11090,1130500000
17964,샴푸나이트,고고(디스코)클럽,미분류,서울특별시 강북구,11,11090,1130500000
17965,럭셔리 별밤 소주호프 뮤직타운,간이주점,미분류,서울특별시 강북구,11,11090,1130500000
17966,CF(씨에프)노래주점,카바레,미분류,서울특별시 강북구,11,11090,1130500000
17967,팝콘,룸살롱,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17968,일번지,카바레,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17969,샾,카바레,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17970,바나나7080라이브,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17971,똥광노래,카바레,미분류,서울특별시 강북구,11,11090,1130500000
17972,초이스,카바레,미분류,서울특별시 강북구,11,11090,1130500000
17973,왕과비,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17974,황진이,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
17975,킹노래바,룸살롱,아파트지역,서울특별시 강북구,11,11090,1130500000
17976,엠비시,카바레,주택가주변,서울특별시 강북구,11,11090,1130500000
17977,탑 클래스,간이주점,유흥업소밀집지역,서울특별시 강북구,11,11090,1130500000
17978,더 킹,룸살롱,미분류,서울특별시 강북구,11,11090,1130500000
